2024-11-21 16:13:32.965 | WARNING  | chatchat.server.utils:detect_xf_models:104 - auto_detect_model needs xinference-client installed. Please try "pip install xinference-client". 
2024-11-22 18:55:29.108 | INFO     | chatchat.startup:run_webui:80 - Webui MODEL_PLATFORMS: [PlatformConfig(platform_name='xinference', platform_type='xinference', api_base_url='http://127.0.0.1:9997/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=True, llm_models=[], embed_models=[], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='ollama', platform_type='ollama', api_base_url='http://127.0.0.1:11434/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['qwen:7b', 'qwen2:7b'], embed_models=['quentinz/bge-large-zh-v1.5'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='oneapi', platform_type='oneapi', api_base_url='http://127.0.0.1:3000/v1', api_key='sk-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['chatglm_pro', 'chatglm_turbo', 'chatglm_std', 'chatglm_lite', 'qwen-turbo', 'qwen-plus', 'qwen-max', 'qwen-max-longcontext', 'ERNIE-Bot', 'ERNIE-Bot-turbo', 'ERNIE-Bot-4', 'SparkDesk'], embed_models=['text-embedding-v1', 'Embedding-V1'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='openai', platform_type='openai', api_base_url='https://api.openai.com/v1', api_key='sk-proj-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['gpt-4o', 'gpt-3.5-turbo'], embed_models=['text-embedding-3-small', 'text-embedding-3-large'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[])]
2024-11-22 18:55:37.467 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-22 18:55:37.477 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-22 18:55:37.487 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-22 18:55:38.002 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 18:55:38.045 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 18:55:38.045 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 18:55:38.045 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 18:55:38.046 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 18:55:38.377 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 18:55:38.410 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 18:55:38.411 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 18:55:38.411 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 18:55:38.412 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-23 14:09:41.181 | WARNING  | chatchat.server.utils:detect_xf_models:107 - cannot connect to xinference host: http://127.0.0.1:9997, please check your configuration.
2024-11-23 14:09:41.181 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-23 14:09:41.199 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:41.209 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:41.219 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:41.228 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:41.640 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:41.641 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:41.641 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:41.641 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:41.658 | INFO     | chatchat.server.knowledge_base.kb_cache.faiss_cache:load_vector_store:109 - loading vector store in 'samples/vector_store/quentinz/bge-large-zh-v1.5' from disk.
2024-11-23 14:09:41.681 | ERROR    | chatchat.server.knowledge_base.kb_cache.faiss_cache:load_vector_store:140 - Error raised by inference API HTTP code: 404, {"error":"model \"quentinz/bge-large-zh-v1.5\" not found, try pulling it first"}
2024-11-23 14:09:41.681 | ERROR    | chatchat.init_database:worker:61 - 向量库 samples 加载失败。
2024-11-23 14:09:43.225 | WARNING  | chatchat.server.utils:detect_xf_models:107 - cannot connect to xinference host: http://127.0.0.1:9997, please check your configuration.
2024-11-23 14:09:43.225 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-23 14:09:43.241 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:43.251 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:43.261 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:43.270 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:44.647 | WARNING  | chatchat.server.utils:detect_xf_models:107 - cannot connect to xinference host: http://127.0.0.1:9997, please check your configuration.
2024-11-23 14:09:44.648 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-23 14:09:44.666 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:44.676 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:44.686 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:44.695 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:44.717 | INFO     | chatchat.startup:start_main_server:257 - 正在启动服务：
2024-11-23 14:09:44.718 | INFO     | chatchat.startup:start_main_server:258 - 如需查看 llm_api 日志，请前往 /home/angus/langchain-data/data/logs
2024-11-23 14:09:46.072 | WARNING  | chatchat.server.utils:detect_xf_models:107 - cannot connect to xinference host: http://127.0.0.1:9997, please check your configuration.
2024-11-23 14:09:46.073 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-23 14:09:46.090 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:46.099 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:46.109 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:46.119 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:46.142 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-23 14:09:46.696 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:46.696 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:46.696 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:46.696 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:46.709 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:46.880 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:46.959 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-23 14:09:47.002 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:47.012 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:47.021 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:47.031 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-23 14:09:47.157 | INFO     | chatchat.startup:run_api_server:55 - Api MODEL_PLATFORMS: [PlatformConfig(platform_name='xinference', platform_type='xinference', api_base_url='http://127.0.0.1:9997/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=True, llm_models=[], embed_models=[], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='ollama', platform_type='ollama', api_base_url='http://127.0.0.1:11434/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['qwen:7b', 'qwen2:7b'], embed_models=['quentinz/bge-large-zh-v1.5'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='oneapi', platform_type='oneapi', api_base_url='http://127.0.0.1:3000/v1', api_key='sk-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['chatglm_pro', 'chatglm_turbo', 'chatglm_std', 'chatglm_lite', 'qwen-turbo', 'qwen-plus', 'qwen-max', 'qwen-max-longcontext', 'ERNIE-Bot', 'ERNIE-Bot-turbo', 'ERNIE-Bot-4', 'SparkDesk'], embed_models=['text-embedding-v1', 'Embedding-V1'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='openai', platform_type='openai', api_base_url='https://api.openai.com/v1', api_key='sk-proj-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['gpt-4o', 'gpt-3.5-turbo'], embed_models=['text-embedding-3-small', 'text-embedding-3-large'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[])]
2024-11-23 14:09:48.459 | WARNING  | chatchat.server.utils:detect_xf_models:107 - cannot connect to xinference host: http://127.0.0.1:9997, please check your configuration.
2024-11-23 14:09:48.459 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-23 14:09:48.476 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
